,class,family,name_vi,order,species,url
535,Lan đất,Phong lan Orchidaceae,Lan bàn long sâm,Phong lan Orchidales,Spiranthes sinensis,./chitiet.php?page=12&loai=2&ID=2221
536,Cây phụ sinh,Phong lan Orchidaceae,Lan bắp ngô ráp,Phong lan Orchidales,Acampe rigida,./chitiet.php?page=12&loai=2&ID=3424
537,Cây phụ sinh,Phong lan Orchidaceae,Lan bắp ngô sóng,Phong lan Orchidales,Acampe carinata,./chitiet.php?page=12&loai=2&ID=2154
538,Cây phụ sinh,Phong lan Orchidaceae,Lan bắp ngô tím,Phong lan Orchidales,Acampe joiceyna,./chitiet.php?page=12&loai=2&ID=3431
539,Cây phụ sinh,Phong lan Orchidaceae,Lan bạch hạc trắng,Phong lan Orchidales,Thunia alba,./chitiet.php?page=12&loai=2&ID=3614
540,Cây phụ sinh,Phong lan Orchidaceae,Lan bạch môi,Phong lan Orchidales,Christensonia vietnamica,./chitiet.php?page=13&loai=2&ID=3393
541,Cây phụ sinh,Phong lan Orchidaceae,Lan bạch manh,Phong lan Orchidales,Biermannia sigaldii,./chitiet.php?page=13&loai=2&ID=3225
542,Lan đất,Phong lan Orchidaceae,Lan bạch phượng cambod,Phong lan Orchidales,Pecteilis cambodiana,./chitiet.php?page=13&loai=2&ID=2268
543,Lan đất,Phong lan Orchidaceae,Lan bầu rượu duy,Phong lan Orchidales,Calanthe duyana,./chitiet.php?page=13&loai=2&ID=2378
544,Lan đất,Phong lan Orchidaceae,Lan bầu rượu hoa vàng,Phong lan Orchidales,Calanthe pachystalix,./chitiet.php?page=13&loai=2&ID=2592
545,Lan đất,Cầy bay Cynocephalidae,Lan bầu rượu kim tân,Phong lan Orchidales,Calanthe angustifolia,./chitiet.php?page=13&loai=2&ID=2105
546,Lan đất,Phong lan Orchidaceae,Lan bầu rượu lưỡi tím,Phong lan Orchidales,Calanthe cardioglossa,./chitiet.php?page=13&loai=2&ID=3530
547,Cây phụ sinh,Phong lan Orchidaceae,Lan bầu rượu môi đàn,Phong lan Orchidales,Calanthe lyroglossa,./chitiet.php?page=13&loai=2&ID=2270
548,Cây phụ sinh,Phong lan Orchidaceae,Lan bầu rượu nếp ba,Phong lan Orchidales,Calanthe triplicata,./chitiet.php?page=13&loai=2&ID=2426
549,Cây phụ sinh,Phong lan Orchidaceae,Lan bầu rượu tím,Phong lan Orchidales,Calanthe vestita,./chitiet.php?page=13&loai=2&ID=2428
550,Cây phụ sinh,Phong lan Orchidaceae,Lan bầu rượu xuân,Phong lan Orchidales,Calanthe rubens,./chitiet.php?page=13&loai=2&ID=2427
551,Cây phụ sinh,Phong lan Orchidaceae,Lan bướm hồ điệp,Phong lan Orchidales,Papilionanthe teres,./chitiet.php?page=13&loai=2&ID=3524
552,Cây phụ sinh,Phong lan Orchidaceae,Lan bướm long châu,Phong lan Orchidales,Papilionanthe pedunculata,./chitiet.php?page=13&loai=2&ID=2214
553,,Phong lan Orchidaceae,Lan càng cua xích hủ,Phong lan Orchidales,Agrostophyllum planicaule,./chitiet.php?page=13&loai=2&ID=3515
554,Cây phụ sinh,Phong lan Orchidaceae,Lan cô lý bắc,Phong lan Orchidales,Chrysoglossum assamicum,./chitiet.php?page=13&loai=2&ID=2386
555,Cây phụ sinh,Phong lan Orchidaceae,Lan củ chén đơn,Phong lan Orchidales,Drymoda picta,./chitiet.php?page=13&loai=2&ID=3777
556,Cây phụ sinh,Phong lan Orchidaceae,Lan củ chén cánh,Phong lan Orchidales,Thecostele alata,./chitiet.php?page=13&loai=2&ID=3476
557,Cây phụ sinh,Phong lan Orchidaceae,Lan củ chén xiêm,Phong lan Orchidales,Drymoda siamensis,./chitiet.php?page=13&loai=2&ID=3632
558,Cây phụ sinh,Phong lan Orchidaceae,Lan củ dẹt,Phong lan Orchidales,Thelasis khasiana,./chitiet.php?page=13&loai=2&ID=2304
559,Cây phụ sinh,Phong lan Orchidaceae,Lan củ dẹt lùn,Phong lan Orchidales,Thelasis pygmaea,./chitiet.php?page=13&loai=2&ID=2225
560,Cây phụ sinh,Phong lan Orchidaceae,Lan cột cao sừng,Phong lan Orchidales,Grossourdya appendiculata,./chitiet.php?page=13&loai=2&ID=2437
561,Cây phụ sinh,Phong lan Orchidaceae,Lan căn điệp trắng,Phong lan Orchidales,Chiloschista exuperei,./chitiet.php?page=13&loai=2&ID=3588
562,Cây phụ sinh,Phong lan Orchidaceae,Lan căn điệp vàng,Phong lan Orchidales,Chiloschista parishii,./chitiet.php?page=13&loai=2&ID=3543
563,Cây phụ sinh,Phong lan Orchidaceae,Lan cẩm báo nhung,Phong lan Orchidales,Hygrochilus parishii,./chitiet.php?page=13&loai=2&ID=3589
564,Cây phụ sinh,Phong lan Orchidaceae,Lan cẩm báo tím,Phong lan Orchidales,Hygrochilus parishii var. purpureus,./chitiet.php?page=13&loai=2&ID=2205
565,Cây phụ sinh,Phong lan Orchidaceae,Lan chân rết giả,Phong lan Orchidales,Appendicula reflexa,./chitiet.php?page=13&loai=2&ID=2308
566,Cây phụ sinh,Phong lan Orchidaceae,Lan chân rết móng,Phong lan Orchidales,Appendicula cornuta,./chitiet.php?page=13&loai=2&ID=2342
567,Cây phụ sinh,Phong lan Orchidaceae,Lan chiểu tixier,Phong lan Orchidales,Malaxis tixieri,./chitiet.php?page=13&loai=2&ID=3262
568,Lan đất,Phong lan Orchidaceae,Lan chu đình lông,Phong lan Orchidales,Spathoglottis pubsences,./chitiet.php?page=13&loai=2&ID=3669
569,Cây phụ sinh,Phong lan Orchidaceae,Lan chu đình tím,Phong lan Orchidales,Spathoglottis plicata,./chitiet.php?page=13&loai=2&ID=3422
570,Lan đất,Phong lan Orchidaceae,Lan chu đình vàng,Phong lan Orchidales,Spathoglottis aurea,./chitiet.php?page=13&loai=2&ID=2260
571,Lan đất,Phong lan Orchidaceae,Lan corybas trung bộ,Phong lan Orchidales,Corybas annamensis,./chitiet.php?page=13&loai=2&ID=2399
572,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương hồng,Phong lan Orchidales,Aerides rosea,./chitiet.php?page=13&loai=2&ID=3383
573,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương hồng nhạn,Phong lan Orchidales,Aerides rubescens,./chitiet.php?page=13&loai=2&ID=3219
574,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương lá dày,Phong lan Orchidales,Aerides crassifolia,./chitiet.php?page=13&loai=2&ID=2290
575,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương quế,Phong lan Orchidales,Aerides falcata,./chitiet.php?page=13&loai=2&ID=3382
576,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương quế nâu,Phong lan Orchidales,Aerides houlettiana,./chitiet.php?page=13&loai=2&ID=3384
577,Cây phụ sinh,Phong lan Orchidaceae,Lan dáng hương thơm,Phong lan Orchidales,Aerides odorata,./chitiet.php?page=13&loai=2&ID=2436
578,Lan đất,Phong lan Orchidaceae,Lan gấm đất cao,Phong lan Orchidales,Goodyera procera,./chitiet.php?page=13&loai=2&ID=3958
579,Cây phụ sinh,Phong lan Orchidaceae,Lan giả kiến cò bidoup,Phong lan Orchidales,Amitostigma bidupense,./chitiet.php?page=13&loai=2&ID=3621
580,Lan đất,Phong lan Orchidaceae,Lan giả trần,Phong lan Orchidales,Apostasia nuda,./chitiet.php?page=13&loai=2&ID=2099
581,Lan đất,Phong lan Orchidaceae,Lan hài điểm ngọc,Phong lan Orchidales,Paphiopedilum emersonii,./chitiet.php?page=13&loai=2&ID=3883
582,Lan đất,Phong lan Orchidaceae,Lan hài bắc,Phong lan Orchidales,Paphiopedilum henryanum,./chitiet.php?page=13&loai=2&ID=3586
583,Lan đất,Phong lan Orchidaceae,Lan hài mạng đỏ tía,Phong lan Orchidales,Paphiopedilum micranthum,./chitiet.php?page=13&loai=2&ID=3583
584,Lan đất,Phong lan Orchidaceae,Lan hài việt nam,Phong lan Orchidales,Paphiopedilum vietnamense,./chitiet.php?page=13&loai=2&ID=3943
585,Cây phụ sinh,Phong lan Orchidaceae,Lan hàm lân đốm,Phong lan Orchidales,Gastrochilus bellinus,./chitiet.php?page=14&loai=2&ID=2384
586,Cây phụ sinh,Phong lan Orchidaceae,Lan hàm lân hải nam,Phong lan Orchidales,Gastrochilus hainanensis,./chitiet.php?page=14&loai=2&ID=2090
587,Cây phụ sinh,Phong lan Orchidaceae,Lan hàm lân vân nam,Phong lan Orchidales,Gastrochilus yunnanensis,./chitiet.php?page=14&loai=2&ID=2200
588,Cây phụ sinh,Phong lan Orchidaceae,Lan hồ điệp ấn,Phong lan Orchidales,Phalaenopsis mannii,./chitiet.php?page=14&loai=2&ID=2435
589,Cây phụ sinh,Phong lan Orchidaceae,Lan hồ điệp cúc phương,Phong lan Orchidales,Phalaenopsis lobbii,./chitiet.php?page=14&loai=2&ID=2092
590,Cây phụ sinh,Phong lan Orchidaceae,Lan hồ điệp chiba,Phong lan Orchidales,Phalaenopsis chibae,./chitiet.php?page=14&loai=2&ID=3584
591,Cây phụ sinh,Phong lan Orchidaceae,Lan hồ điệp sơ pai,Phong lan Orchidales,Phalaenopsis fuscata,./chitiet.php?page=14&loai=2&ID=2093
592,Cây phụ sinh,Phong lan Orchidaceae,Lan hồ điệp trung,Phong lan Orchidales,Phalaenopsis gibbosa,./chitiet.php?page=14&loai=2&ID=2094
593,Cây phụ sinh,Ong ký sinh Scelionidae,Lan hổ bì lai châu,Phong lan Orchidales,Esmeralda clarkei,./chitiet.php?page=14&loai=2&ID=2390
594,Lan đất,Phong lan Orchidaceae,Lan hạc đính hồng,Phong lan Orchidales,Phaius mishmensis,./chitiet.php?page=14&loai=2&ID=2597
595,Lan đất,Phong lan Orchidaceae,Lan hạc đính nâu vàng,Phong lan Orchidales,Phaius indigoferus,./chitiet.php?page=14&loai=2&ID=2250
596,Lan đất,Phong lan Orchidaceae,Lan hạc đính tím,Phong lan Orchidales,Phaius longicornu,./chitiet.php?page=14&loai=2&ID=2215
597,Lan đất,Phong lan Orchidaceae,Lan hạc đính vàng,Phong lan Orchidales,Phaius flavus,./chitiet.php?page=14&loai=2&ID=2136
598,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo đà lạt,Phong lan Orchidales,Dendrobium dalatense,./chitiet.php?page=14&loai=2&ID=3596
599,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo đa tân,Phong lan Orchidales,Dendrobium dantaniense,./chitiet.php?page=14&loai=2&ID=2295
600,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo đốm tía,Phong lan Orchidales,Dendrobium wardianum,./chitiet.php?page=14&loai=2&ID=3249
601,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo đơn côi,Phong lan Orchidales,Dendrobium chittimae,./chitiet.php?page=14&loai=2&ID=3672
602,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo đơn cam,Phong lan Orchidales,Dendrobium unicum,./chitiet.php?page=14&loai=2&ID=2195
603,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo ý thảo,Phong lan Orchidales,Dendrobium gratiosissimum,./chitiet.php?page=14&loai=2&ID=3244
604,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo báo hỉ,Phong lan Orchidales,Dendrobium secundum,./chitiet.php?page=14&loai=2&ID=3398
605,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo bù đăng,Phong lan Orchidales,Dendrobium infundibulum,./chitiet.php?page=14&loai=2&ID=2275
606,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo bạch hỏa hoàng,Phong lan Orchidales,Dendrobium bellatulum,./chitiet.php?page=14&loai=2&ID=3242
607,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo bạch nhạn,Phong lan Orchidales,Dendrobiumn wattii,./chitiet.php?page=14&loai=2&ID=3399
608,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo chuỗi,Phong lan Orchidales,Dendrobium moniliforme,./chitiet.php?page=14&loai=2&ID=3440
609,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo dẹt,Phong lan Orchidales,Dendrobium nobile,./chitiet.php?page=14&loai=2&ID=3395
610,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo gia lu,Phong lan Orchidales,Dendrobium nobile var. alboluteum,./chitiet.php?page=14&loai=2&ID=3246
611,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo giả hạc,Phong lan Orchidales,Dendrobium anosmum,./chitiet.php?page=14&loai=2&ID=2187
612,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo hai thùy,Phong lan Orchidales,Dendrobium bilobulatum,./chitiet.php?page=14&loai=2&ID=2301
613,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo hắc mao,Phong lan Orchidales,Dendrobiumn williamsonii,./chitiet.php?page=14&loai=2&ID=2196
614,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo hạc vĩ,Phong lan Orchidales,Dendrobium aphyllum,./chitiet.php?page=14&loai=2&ID=3438
615,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo hoa nhụt,Phong lan Orchidales,Dendrobium truncatum,./chitiet.php?page=14&loai=2&ID=2118
616,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo hoa xanh,Phong lan Orchidales,Dendrobium stuatii,./chitiet.php?page=14&loai=2&ID=2211
617,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo kèn vàng,Phong lan Orchidales,Dendrobium signatum,./chitiet.php?page=14&loai=2&ID=2160
618,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo khánh hòa,Phong lan Orchidales,Dendrobium khanhoaense,./chitiet.php?page=14&loai=2&ID=2281
619,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo kim điệp thân phình,Phong lan Orchidales,Dendrobium chrysotoxum,./chitiet.php?page=14&loai=2&ID=3392
620,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo lá cong,Phong lan Orchidales,Dendrobium acinaciforme,./chitiet.php?page=14&loai=2&ID=2431
621,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo langbiang,Phong lan Orchidales,Dendrobium langbianense,./chitiet.php?page=14&loai=2&ID=3690
622,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo lưỡi tím,Phong lan Orchidales,Dendrobium trantuanii,./chitiet.php?page=14&loai=2&ID=2119
623,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo lưỡi tím,Phong lan Orchidales,Dendrobium mitriferum,./chitiet.php?page=14&loai=2&ID=2400
624,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo lưỡi thuyền,Phong lan Orchidales,Dendrobium linguella,./chitiet.php?page=14&loai=2&ID=2291
625,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo long nhãn,Phong lan Orchidales,Dendrobium fimbriatum,./chitiet.php?page=14&loai=2&ID=2256
626,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo long tu,Phong lan Orchidales,Dendrobium longicornus,./chitiet.php?page=14&loai=2&ID=3473
627,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo long tu,Phong lan Orchidales,Dendrobium primulinum,./chitiet.php?page=14&loai=2&ID=2117
628,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo môi râu,Phong lan Orchidales,Dendrobium brymerianum,./chitiet.php?page=14&loai=2&ID=2433
629,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo môi tơ,Phong lan Orchidales,Dendrobium delacourii,./chitiet.php?page=14&loai=2&ID=2114
630,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo mỡ gà,Phong lan Orchidales,Dendrobium thyrsiflorum,./chitiet.php?page=15&loai=2&ID=2194
631,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo móng rồng,Phong lan Orchidales,Dendrobium aloifolium,./chitiet.php?page=15&loai=2&ID=3590
632,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo mảnh,Phong lan Orchidales,Dendrobium pachyglossum,./chitiet.php?page=15&loai=2&ID=2239
633,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo nanh sấu,Phong lan Orchidales,Dendrobium terminale,./chitiet.php?page=15&loai=2&ID=2193
634,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo nhất điểm hồng,Phong lan Orchidales,Dendrobium draconis,./chitiet.php?page=15&loai=2&ID=2460
635,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo nhất điểm hoàng,Phong lan Orchidales,Dendrobium heterocarpum,./chitiet.php?page=15&loai=2&ID=2585
636,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo pha lê,Phong lan Orchidales,Dendrobium crystallinum,./chitiet.php?page=15&loai=2&ID=3891
637,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo sáp,Phong lan Orchidales,Dendrobium crepidatum,./chitiet.php?page=15&loai=2&ID=3852
638,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo sợi,Phong lan Orchidales,Dendrobium capillipes,./chitiet.php?page=15&loai=2&ID=2298
639,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tích tụ,Phong lan Orchidales,Dendrobium cumulatum,./chitiet.php?page=15&loai=2&ID=2282
640,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tím huế,Phong lan Orchidales,Dendrobium hercoglossum,./chitiet.php?page=15&loai=2&ID=3394
641,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tai hổ,Phong lan Orchidales,Dendrobium leonis,./chitiet.php?page=15&loai=2&ID=2345
642,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tam đảo,Phong lan Orchidales,Dendrobium daoense,./chitiet.php?page=15&loai=2&ID=3243
643,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tam bảo sắc,Phong lan Orchidales,Dendrobium devonianum,./chitiet.php?page=15&loai=2&ID=2190
644,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tơ mành,Phong lan Orchidales,Dendrobium falconeri,./chitiet.php?page=15&loai=2&ID=2191
645,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo thủy tiên,Phong lan Orchidales,Dendrobium palpebrae,./chitiet.php?page=15&loai=2&ID=3396
646,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo thân gãy,Phong lan Orchidales,Dendrobium aduncum,./chitiet.php?page=15&loai=2&ID=2276
647,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo thanh hạc,Phong lan Orchidales,Dendrobium suzukii,./chitiet.php?page=15&loai=2&ID=2192
648,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo thõng,Phong lan Orchidales,Dendrobium hemimelanoglossum,./chitiet.php?page=15&loai=2&ID=2596
649,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo thơm,Phong lan Orchidales,Dendrobium amabile,./chitiet.php?page=15&loai=2&ID=3241
650,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tiểu hộc,Phong lan Orchidales,Dendrobium podagraria,./chitiet.php?page=15&loai=2&ID=3572
651,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tiểu thạch,Phong lan Orchidales,Dendrobium parcum,./chitiet.php?page=15&loai=2&ID=2116
652,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo trúc,Phong lan Orchidales,Dendrobium salaccense,./chitiet.php?page=15&loai=2&ID=3397
653,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo trinh bạch,Phong lan Orchidales,Dendrobium virgineum,./chitiet.php?page=15&loai=2&ID=3248
654,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tua,Phong lan Orchidales,Dendrobium harveyanum,./chitiet.php?page=15&loai=2&ID=2115
655,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo tuyết mai,Phong lan Orchidales,Dendrobium crumenatum,./chitiet.php?page=15&loai=2&ID=2146
656,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo u lồi,Phong lan Orchidales,Dendrobium pendulum,./chitiet.php?page=15&loai=2&ID=3973
657,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo vàng cam,Phong lan Orchidales,Dendrobium sulcatum,./chitiet.php?page=15&loai=2&ID=2159
658,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo vàng cam,Phong lan Orchidales,Dendrobium chryseum,./chitiet.php?page=15&loai=2&ID=3310
659,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo vảy rồng,Phong lan Orchidales,Dendrobium lindleyi,./chitiet.php?page=15&loai=2&ID=2279
660,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo việt nam,Phong lan Orchidales,Dendrobium vietnamense,./chitiet.php?page=15&loai=2&ID=2382
661,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo xanh,Phong lan Orchidales,Dendrobium oligophyllum,./chitiet.php?page=15&loai=2&ID=2247
662,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo xương khô,Phong lan Orchidales,Dendrobium mannii,./chitiet.php?page=15&loai=2&ID=3865
663,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo xương rồng,Phong lan Orchidales,Dendrobium cariniferum,./chitiet.php?page=15&loai=2&ID=2188
664,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo xoăn,Phong lan Orchidales,Dendrobium tortile,./chitiet.php?page=15&loai=2&ID=2323
665,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng thảo yểu điệu,Phong lan Orchidales,Dendrobium venustum,./chitiet.php?page=15&loai=2&ID=3501
666,Cây phụ sinh,Phong lan Orchidaceae,Lan hoàng yến tím,Phong lan Orchidales,Ascocentrum christensonianum,./chitiet.php?page=15&loai=2&ID=2100
667,Cây phụ sinh,Phong lan Orchidaceae,Lan hoang thảo ngọc điểm,Phong lan Orchidales,Dendrobium farmeri,./chitiet.php?page=15&loai=2&ID=3761
668,Cây phụ sinh,Phong lan Orchidaceae,Lan hoang thảo trúc,Phong lan Orchidales,Dendrobium hancokii,./chitiet.php?page=15&loai=2&ID=2161
669,Cây hoại sinh,Phong lan Orchidaceae,Lan hoại trắng,Phong lan Orchidales,Didymoplexis pallens,./chitiet.php?page=15&loai=2&ID=2251
670,Lan đất,Phong lan Orchidaceae,Lan hoại trung bộ,Phong lan Orchidales,Gastrodia theana,./chitiet.php?page=15&loai=2&ID=2141
671,Lan đất,Phong lan Orchidaceae,Lan hoại việt nam,Phong lan Orchidales,Lecanorchis vietnamica,./chitiet.php?page=15&loai=2&ID=2471
672,Lan đất,Phong lan Orchidaceae,Lan hoại việt nam,Phong lan Orchidales,Didymoplexis vietnamica,./chitiet.php?page=15&loai=2&ID=2364
673,Lan đất,Phong lan Orchidaceae,Lan huệ bắc,Phong lan Orchidales,Neuwiedia zollingeri,./chitiet.php?page=15&loai=2&ID=3869
674,Cây phụ sinh,Phong lan Orchidaceae,Lan huyết nhung trung,Phong lan Orchidales,Renanthera annamensis,./chitiet.php?page=15&loai=2&ID=3285
675,Cây phụ sinh,Phong lan Orchidaceae,Lan khúc thân vinh,Phong lan Orchidales,Panisea vinhii,./chitiet.php?page=16&loai=2&ID=2413
676,Cây phụ sinh,Phong lan Orchidaceae,Lan khúc thần hai hoa,Phong lan Orchidales,Panisea apiculata,./chitiet.php?page=16&loai=2&ID=3544
677,Cây phụ sinh,Phong lan Orchidaceae,Lan khúc thần một hoa,Phong lan Orchidales,Panisea uniflora,./chitiet.php?page=16&loai=2&ID=2252
678,Cây phụ sinh,Phong lan Orchidaceae,Lan kiếm bích ngọc,Phong lan Orchidales,Cymbidium dayanum,./chitiet.php?page=16&loai=2&ID=3335
679,Lan đất,Phong lan Orchidaceae,Lan kiếm bạch ngọc,Phong lan Orchidales,Cymbidium mastersii,./chitiet.php?page=16&loai=2&ID=2374
680,Lan đất,Phong lan Orchidaceae,Lan kiếm chùm đẹp,Phong lan Orchidales,Cymbidium elegans,./chitiet.php?page=16&loai=2&ID=2393
681,Cây phụ sinh,Phong lan Orchidaceae,Lan kiếm gấm ngũ hổ,Phong lan Orchidales,Cymbidium devonianum,./chitiet.php?page=16&loai=2&ID=2112
682,Cây phụ sinh,Phong lan Orchidaceae,Lan kiếm hồng,Phong lan Orchidales,Cymbidium hookerianum,./chitiet.php?page=16&loai=2&ID=3390
